 STATE/UT NAME , AC NO. , AC NAME , CANDIDATE NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED , TOTAL ELECTORS 
Maharashtra,99,Partur,6 NITIN BHAGWANRAO MORE,MALE,36,SC,BSP,Elephant,825,2,827,0.4061227797,296299
Maharashtra,99,Partur,7 PRAKASH ASARAM SOLANKE,MALE,51,GENERAL,MNS,Railway Engine,815,3,818,0.4017030638,296299
Maharashtra,99,Partur,8 ADV. ARJUN GOVINDRAO CHAVAN,MALE,33,GENERAL,IND,SHIP,658,3,661,0.324603576,296299
Maharashtra,99,Partur,9 EHTESHAMUDDIN KHAWAJA MOHIUDDIN BUKHARI,MALE,39,GENERAL,IND,Cup & Saucer,535,1,536,0.2632186335,296299
Maharashtra,99,Partur,10 SANJAY SHANKAR CHAVAN,MALE,39,GENERAL,IND,Television,507,1,508,0.2494684064,296299
Maharashtra,99,Partur,11 ASHOK MAROTI RATHOD,MALE,40,GENERAL,IND,Pressure Cooker,413,,413,0.2028158501,296299
Maharashtra,99,Partur,12 MILIND DAMODHAR MAGARE,MALE,32,SC,IND,Road Roller,356,,356,0.1748243163,296299
Maharashtra,99,Partur,13 RAJU GULABRAO MORE,MALE,47,GENERAL,SBBGP,Sewing Machine,343,1,344,0.1689313618,296299
Maharashtra,99,Partur,14 SANTOSHKUMAR ANANDA MAGAR,MALE,29,GENERAL,AAAP,Broom,273,1,274,0.134555794,296299
Maharashtra,99,Partur,15 AZHER YUNUS SHAIKH,MALE,32,GENERAL,IND,Whistle,245,1,246,0.1208055669,296299
 TURNOUT , TOTAL : ,,,,,,,,202405,1228,203633,68.72551038,
Maharashtra,100,Ghansawangi,1 Rajeshbhaiyya Tope,MALE,50,GENERAL,NCP,Clock,107374,475,107849,47.08555811,312859
Maharashtra,100,Ghansawangi,2 Udhan Hikmat Baliram,MALE,54,GENERAL,SHS,Bow and Arrow,104194,246,104440,45.59723029,312859
Maharashtra,100,Ghansawangi,3 Vishnu Shrirang Shelke,MALE,44,GENERAL,VBA,Gas Cylinder,9274,19,9293,4.057210466,312859
Maharashtra,100,Ghansawangi,4 NOTA,,,,NOTA,NOTA,1841,1,1842,0.8041947356,312859
Maharashtra,100,Ghansawangi,5 Sk Hasnodin Sk Mohidin,MALE,51,GENERAL,BSP,Elephant,1072,2,1074,0.4688953019,312859
Maharashtra,100,Ghansawangi,6 Shrihari Yadavrao Jagtap,MALE,47,GENERAL,IND,Electric Pole,913,,913,0.3986046654,312859
Maharashtra,100,Ghansawangi,7 Kailas Suryabhan Chormare,MALE,41,GENERAL,IND,Whistle,721,2,723,0.3156529825,312859
Maharashtra,100,Ghansawangi,8 Ashok Raosaheb Aatole,MALE,44,GENERAL,BALP,Plate Containing Food,591,1,592,0.2584599802,312859
Maharashtra,100,Ghansawangi,9 Vaijinath Prabhakar Mukane,MALE,32,GENERAL,IND,Almirah,587,,587,0.2562770412,312859
Maharashtra,100,Ghansawangi,10 Dr. Aappasaheb Onkarrao Kadam,MALE,55,GENERAL,STBP,Cup & Saucer,550,5,555,0.2423062314,312859
Maharashtra,100,Ghansawangi,11 Kalyan Baburao Chimane,MALE,38,GENERAL,IND,Ring,477,,477,0.2082523827,312859
Maharashtra,100,Ghansawangi,12 Ranjeeta Hridayanath Mane,FEMALE,37,GENERAL,IND,Key,253,,253,0.1104567145,312859
Maharashtra,100,Ghansawangi,13 Amjad Magdummayoddin Kaji,MALE,39,GENERAL,IND,Bat,252,,252,0.1100201267,312859
Maharashtra,100,Ghansawangi,14 Babasaheb Patil Shinde,MALE,63,GENERAL,IND,Tractor Chalata Kissan,199,,199,0.08688097307,312859
 TURNOUT , TOTAL : ,,,,,,,,228298,751,229049,73.21157454,
Maharashtra,101,Jalna,1 Gorantyal Kailas Kisanrao,MALE,54,GENERAL,INC,Hand,91294,541,91835,49.28356767,333456
Maharashtra,101,Jalna,2 Arjun Panditrao Khotkar,MALE,57,GENERAL,SHS,Bow and Arrow,66049,448,66497,35.68584308,333456
Maharashtra,101,Jalna,3 Ashok Kharat,MALE,62,GENERAL,VBA,Gas Cylinder,8295,41,8336,4.473542986,333456
Maharashtra,101,Jalna,4 Rashid Abdul Ajij,MALE,58,GENERAL,BSP,Elephant,6673,13,6686,3.588064828,333456
Maharashtra,101,Jalna,5 Ekbal Ahemad Tajoddin Khan,MALE,67,GENERAL,AIMIM,Kite,4305,10,4315,2.315659547,333456
Maharashtra,101,Jalna,6 David Pralhadrao Dhumare,MALE,41,GENERAL,IND,BELT,1569,,1569,0.8420092304,333456
Maharashtra,101,Jalna,7 NOTA,,,,NOTA,NOTA,843,5,848,0.455082108,333456
Maharashtra,101,Jalna,8 George Robinson Shinde,MALE,61,GENERAL,IND,Sewing Machine,689,,689,0.3697542127,333456
Maharashtra,101,Jalna,9 Juned Yunus Qureshi,MALE,26,GENERAL,IND,Air Conditioner,511,,511,0.2742299023,333456
Maharashtra,101,Jalna,10 Gautam Gangadhar Kakade,MALE,40,SC,IND,Cup & Saucer,421,1,422,0.2264677471,333456
Maharashtra,101,Jalna,11 Haresh Dhannulal Bhurewal,MALE,31,GENERAL,IND,Basket containing Fruits,390,,390,0.2092948374,333456
Maharashtra,101,Jalna,12 Tulsabai Shankar Kshirsagar,FEMALE,73,SC,IND,Television,374,,374,0.2007083825,333456
Maharashtra,101,Jalna,13 Chhaburao Kaduba Doifode,MALE,51,GENERAL,IND,Bangles,359,,359,0.1926585811,333456
Maharashtra,101,Jalna,14 Annasaheb Rambhau Chittekar,MALE,46,SC,BMUP,Cot,343,,343,0.1840721262,333456
Maharashtra,101,Jalna,15 Vinod Shamson Londhe,MALE,44,GENERAL,IND,Balloon,327,1,328,0.1760223248,333456
Maharashtra,101,Jalna,16 Rekhabai Dhondiram Khande,FEMALE,51,SC,IND,Baby Walker,303,,303,0.1626059891,333456
Maharashtra,101,Jalna,17 Ravi Pandurang Mhaske,MALE,34,SC,PPID,Gas Stove,245,2,247,0.132553397,333456
Maharashtra,101,Jalna,18 Muneer Khan Pathan,MALE,41,GENERAL,POUI,Football,231,,231,0.1239669421,333456
Maharashtra,101,Jalna,19 Dwarkabai Kashinath Londhe,FEMALE,50,SC,IND,Battery torch,199,,199,0.1067940324,333456
Maharashtra,101,Jalna,20 Bhaskar Sheshrao Borde,MALE,40,SC,IND,Whistle,187,,187,0.1003541913,333456
Maharashtra,101,Jalna,21 Anand Kundlik Mhaske,MALE,33,SC,IND,Auto- Rickshaw,180,,180,0.09659761726,333456
Maharashtra,101,Jalna,22 Arjun Subhash Kanse,MALE,41,GENERAL,IND,FLUTE,175,,175,0.09391435011,333456
Maharashtra,101,Jalna,23 Kailas Gangadhar Phulari,MALE,40,GENERAL,AAAP,Broom,163,2,165,0.08854781582,333456
Maharashtra,101,Jalna,24 Rahul Babanrao Ratnaparkhe,MALE,35,SC,IND,Batsman,154,,154,0.0826446281,333456
Maharashtra,101,Jalna,25 Noorkhan Maheboob Khan,MALE,62,GENERAL,IND,Almirah,142,1,143,0.07674144038,333456
Maharashtra,101,Jalna,26 Nade Dnyaneshwar Dagduji,MALE,52,SC,IND,Tractor Chalata Kissan,133,,133,0.07137490609,333456
Maharashtra,101,Jalna,27 Arjunrao Dadapatil Bhandarge,MALE,60,GENERAL,IND,Pressure Cooker,129,,129,0.06922829237,333456
Maharashtra,101,Jalna,28 Baban Govindrao Borde,MALE,54,SC,IND,Bat,129,,129,0.06922829237,333456
Maharashtra,101,Jalna,29 Milind Balu Borde,MALE,28,SC,IND,Man Blowing Turha,128,,128,0.06869163894,333456
Maharashtra,101,Jalna,30 Ratan Asaram Landage,MALE,38,SC,IND,Plastering Trowel,111,,111,0.05956853064,333456
Maharashtra,101,Jalna,31 Bijlabai Vitthal Mhaske,FEMALE,52,SC,IND,Apple,76,,76,0.04078566062,333456
Maharashtra,101,Jalna,32 Pratap Lahane Patil,MALE,52,GENERAL,STBP,Key,75,,75,0.04024900719,333456
Maharashtra,101,Jalna,33 Bhagwan Gowardhan Chavan,MALE,28,GENERAL,IND,Bead Necklace,73,,73,0.03917570033,333456
 TURNOUT , TOTAL : ,,,,,,,,185275,1065,186340,55.88143563,
Maharashtra,102,Badnapur ,1 Kuche Narayan Tilakchand,MALE,46,SC,BJP,Lotus,104971,341,105312,49.77478648,307973
Maharashtra,102,Badnapur ,2 Choudhari Rupkumar Alias Bablu Nehrulal,MALE,53,SC,NCP,Clock,86475,225,86700,40.9779891,307973
Maharashtra,102,Badnapur ,3 Rajendra Magre,MALE,33,SC,VBA,Gas Cylinder,9823,46,9869,4.664495668,307973
Maharashtra,102,Badnapur ,4 Dr. Ashvini Sadashiv Gaikwad,FEMALE,32,SC,IND,Cup & Saucer,1863,18,1881,0.8890380334,307973
Maharashtra,102,Badnapur ,5 NOTA,,,,NOTA,NOTA,1750,3,1753,0.8285399642,307973
Maharashtra,102,Badnapur ,6 Bhosle Rajendra Raghunath,MALE,42,SC,MNS,Railway Engine,1639,4,1643,0.7765494359,307973
Maharashtra,102,Badnapur ,7 Vishnu Bhagaji Ingole,MALE,47,SC,IND,Pressure Cooker,1121,,1121,0.5298307472,307973
Maharashtra,102,Badnapur ,8 Dnyaneshwar Hiraman Garbade,MALE,41,SC,BSP,Elephant,748,,748,0.3535355922,307973
Maharashtra,102,Badnapur ,9 Rahuldev Dadarao Bhalerao,MALE,27,SC,IND,Helicopter,679,,679,0.3209233518,307973
Maharashtra,102,Badnapur ,10 Bhalerao Kakasaheb Baburao,MALE,38,SC,IND,Road Roller,442,,442,0.2089073954,307973
Maharashtra,102,Badnapur ,11 Rahul Madhukar Kharat,MALE,27,SC,IND,Bat,377,,377,0.1781857196,307973
Maharashtra,102,Badnapur ,12 Ratan Asaram Landge,MALE,39,SC,IND,Auto- Rickshaw,317,,317,0.1498272497,307973
Maharashtra,102,Badnapur ,13 Babasaheb Haribhau Kharat,MALE,39,SC,IND,Air Conditioner,273,,273,0.1290310383,307973
Maharashtra,102,Badnapur ,14 Gachande Rajaram Suryabhan,MALE,46,SC,IND,Key,258,,258,0.1219414209,307973
Maharashtra,102,Badnapur ,15 Chabukswar Rahul Niranjan,MALE,32,SC,IND,Tractor Chalata Kissan,204,,204,0.09641879788,307973
 TURNOUT , TOTAL : ,,,,,,,,210940,637,211577,68.69985356,
Maharashtra,103,Bhokardan,1 Santosh Raosaheb Danve,MALE,36,GENERAL,BJP,Lotus,117765,774,118539,54.64515386,306696
Maharashtra,103,Bhokardan,2 Chandrakant Pundlikrao Danwe,MALE,51,GENERAL,NCP,Clock,85745,304,86049,39.66762706,306696
Maharashtra,103,Bhokardan,3 Borhade Dipak Bhimarao,MALE,37,GENERAL,VBA,Gas Cylinder,8258,40,8298,3.825285237,306696
Maharashtra,103,Bhokardan,4 NOTA,,,,NOTA,NOTA,1626,3,1629,0.7509507894,306696
Maharashtra,103,Bhokardan,5 Nivrutti Vishwnath Bansode,MALE,49,SC,BSP,Elephant,1185,8,1193,0.5499596635,306696
Maharashtra,103,Bhokardan,6 Raju Ashok Gawali,MALE,30,ST,BTP,Auto- Rickshaw,697,2,699,0.3222311859,306696
Maharashtra,103,Bhokardan,7 Mujahid Abdul Bari Siddiqui,MALE,33,GENERAL,IND,Cup & Saucer,517,1,518,0.2387922093,306696
 TURNOUT , TOTAL : ,,,,,,,,215793,1132,216925,70.7296476,
Maharashtra,104,Sillod,1 Abdul Sattar Abdul Nabi,MALE,54,GENERAL,SHS,Bow and Arrow,122627,756,123383,51.74853625,316918
Maharashtra,104,Sillod,2 Prabhakar Manikrao Palodkar,MALE,66,GENERAL,IND,Tractor Chalata Kissan,98162,840,99002,41.52280772,316918
Maharashtra,104,Sillod,3 Dadarao Kisanrao Wankhede,MALE,48,SC,VBA,Gas Cylinder,7788,29,7817,3.278557887,316918
Maharashtra,104,Sillod,4 Kaisar Azad Shaikh,MALE,55,GENERAL,INC,Hand,2919,43,2962,1.242303756,316918
Maharashtra,104,Sillod,5 NOTA,,,,NOTA,NOTA,2835,9,2844,1.192812925,316918
Maharashtra,104,Sillod,6 Sandip Eknath Suradkar,MALE,36,SC,BSP,Elephant,897,9,906,0.3799889275,316918
Maharashtra,104,Sillod,7 Jyoti Sahebrao Danke,FEMALE,37,SC,IND,Whistle,795,5,800,0.3355310618,316918
Maharashtra,104,Sillod,8 Ajabrao Patilba Mankar,MALE,47,GENERAL,IND,Air Conditioner,713,1,714,0.2994614726,316918
 TURNOUT , TOTAL : ,,,,,,,,236736,1692,238428,75.23334112,
Maharashtra,105,Kannad,1 UDAYSING SARDARSING RAJPUT,MALE,48,GENERAL,SHS,Bow and Arrow,78738,487,79225,36.7207416,314679
Maharashtra,105,Kannad,2 JADHAV HARSHAWARDHAN RAIBHANJI,MALE,42,GENERAL,IND,Tractor Chalata Kissan,60298,237,60535,28.05793743,314679
Maharashtra,105,Kannad,3 KOLHE SANTOSH KISAN,MALE,40,GENERAL,NCP,Clock,43128,497,43625,20.22016222,314679
Maharashtra,105,Kannad,4 MARUTI GULAB RATHOD,MALE,55,GENERAL,VBA,Gas Cylinder,14299,50,14349,6.650753187,314679
Maharashtra,105,Kannad,5 KISHOR (Aaba) NARAYANRAO PAWAR,MALE,41,GENERAL,IND,Whistle,10549,65,10614,4.919582851,314679
Maharashtra,105,Kannad,6 VITTHALRAO NARAYAN THORAT,MALE,63,GENERAL,IND,Truck,3244,3,3247,1.504982619,314679
Maharashtra,105,Kannad,7 NOTA,,,,NOTA,NOTA,2160,7,2167,1.004403244,314679
Maharashtra,105,Kannad,8 SUNIL GULAB CHAVAN,MALE,37,GENERAL,PWPI,Cart,1240,2,1242,0.5756662804,314679
Maharashtra,105,Kannad,9 AMBADAS BHIMAJI SAGAT,MALE,65,SC,IND,Cup & Saucer,744,2,746,0.3457705678,314679
 TURNOUT , TOTAL : ,,,,,,,,214400,1350,215750,68.56193136,
Maharashtra,106,Phulambri,1 Bagde Haribhau Kisanrao,MALE,74,GENERAL,BJP,Lotus,105755,435,106190,46.5635332,326352
Maharashtra,106,Phulambri,2 Dr. Kalyan Vaijinathrao Kale,MALE,56,GENERAL,INC,Hand,90560,356,90916,39.86599665,326352
Maharashtra,106,Phulambri,3 Jagannath Kachruji Rithe,MALE,53,GENERAL,VBA,Gas Cylinder,15199,53,15252,6.68788971,326352
Maharashtra,106,Phulambri,4 Vikas Ravsaheb Dandge,MALE,47,GENERAL,IND,Tractor Chalata Kissan,5303,24,5327,2.335850281,326352
Maharashtra,106,Phulambri,5 Sudhakar Vishvnath Shinde,MALE,33,GENERAL,PHJSP,Cup & Saucer,2515,3,2518,1.104124462,326352
Maharashtra,106,Phulambri,6 Amar Suresh Deshmukh,MALE,34,GENERAL,MNS,Railway Engine,1622,5,1627,0.7134275216,326352
Maharashtra,106,Phulambri,7 NOTA,,,,NOTA,NOTA,1293,8,1301,0.5704789217,326352
Maharashtra,106,Phulambri,8 Satyajit Yadavrao Salve,MALE,37,SC,BSP,Elephant,1270,3,1273,0.5582011278,326352
Maharashtra,106,Phulambri,9 Dr. Dilawar Mirza Beg,MALE,38,GENERAL,IND,Sewing Machine,1185,3,1188,0.5209292536,326352
Maharashtra,106,Phulambri,10 Adv. Sarode Vijaykumar Chhaganrao,MALE,52,SC,IND,CCTV Camera,1077,,1077,0.4722565708,326352
Maharashtra,106,Phulambri,11 Raju Shahadrao Tribhuvan,MALE,49,SC,IND,Whistle,370,,370,0.162242276,326352
Maharashtra,106,Phulambri,12 Uttam Manikrao Kirtikar,MALE,40,SC,IND,Auto- Rickshaw,347,,347,0.1521569453,326352
Maharashtra,106,Phulambri,13 Laxman Sonaji Kamble,MALE,49,SC,PRBP,Pen Nib with Seven Rays,341,,341,0.1495259895,326352
Maharashtra,106,Phulambri,14 Baliram Tejrao Mhaske,MALE,29,GENERAL,IND,Bat,327,,327,0.1433870925,326352
 TURNOUT , TOTAL : ,,,,,,,,227164,890,228054,69.87976173,
Maharashtra,107,Aurangabad central,1 JAISWAL PRADEEP SHIVNARAYAN,MALE,58,GENERAL,SHS,Bow and Arrow,81160,1057,82217,42.26660498,325835
Maharashtra,107,Aurangabad central,2 NASEERUDDIN TAQUIUDDIN SIDDIOQUI,MALE,45,GENERAL,AIMIM,Kite,68072,253,68325,35.12492289,325835
Maharashtra,107,Aurangabad central,3 AMIT SUDHAKAR BHUIGAL,MALE,42,SC,VBA,Gas Cylinder,27047,255,27302,14.03557475,325835
Maharashtra,107,Aurangabad central,4 ABDUL QADEER AMEER SAYYED,MALE,56,GENERAL,NCP,Clock,7226,64,7290,3.747686613,325835
Maharashtra,107,Aurangabad central,5 KIRTI MAHENDRA SHINDE,FEMALE,40,GENERAL,IND,Auto- Rickshaw,2939,48,2987,1.535574748,325835
Maharashtra,107,Aurangabad central,6 NOTA,,,,NOTA,NOTA,1347,18,1365,0.7017273288,325835
Maharashtra,107,Aurangabad central,7 CHETAN JANARDHAN KAMBLE,MALE,43,SC,PWPI,Cup & Saucer,1127,4,1131,0.5814312153,325835
Maharashtra,107,Aurangabad central,8 ADV. ABHAY MANOHAR TAKSAL,MALE,43,GENERAL,CPI,Ears of Corn And Sickle,1051,8,1059,0.5444170265,325835
Maharashtra,107,Aurangabad central,9 NANA KISANRAO MHASKE,MALE,45,SC,BSP,Elephant,883,9,892,0.458564672,325835
Maharashtra,107,Aurangabad central,10 SURESH GOVINDRAO GAIKWAD,MALE,62,GENERAL,IND,DIAMOND,397,1,398,0.2046062102,325835
Maharashtra,107,Aurangabad central,11 VINAYAK TUKARAM BHANUSE,MALE,39,GENERAL,IND,Tractor Chalata Kissan,384,1,385,0.1979230927,325835
Maharashtra,107,Aurangabad central,12 LATIF JABBAR KHAN,MALE,42,GENERAL,TPSTP,Kettle,364,,364,0.1871272877,325835
Maharashtra,107,Aurangabad central,13 AYYUB KHA SALEEM KHA PATHAN,MALE,51,GENERAL,IND,Envelope,348,,348,0.1789019124,325835
Maharashtra,107,Aurangabad central,14 ANWAR ALI,MALE,49,GENERAL,IND,Bat,238,,238,0.1223524573,325835
Maharashtra,107,Aurangabad central,15 MOINUDDIN FAROOQUI,MALE,56,GENERAL,IND,Sewing Machine,219,,219,0.1125848242,325835
 TURNOUT , TOTAL : ,,,,,,,,192802,1718,194520,59.69892737,
Maharashtra,108,Aurangabad West,1 Sanjay Pandurang Shirsat,MALE,57,SC,SHS,Bow and Arrow,83099,693,83792,41.99531893,336024
Maharashtra,108,Aurangabad West,2 Raju Ramrao Shinde,MALE,44,SC,IND,Sewing Machine,43045,302,43347,21.72487934,336024
Maharashtra,108,Aurangabad West,3 Arun Vitthlrao Borde,MALE,43,SC,AIMIM,Kite,39211,125,39336,19.71462509,336024
Maharashtra,108,Aurangabad West,4 Sandeep Bhausaheb Shirsat,MALE,36,SC,VBA,Gas Cylinder,25500,149,25649,12.85490184,336024
Maharashtra,108,Aurangabad West,5 NOTA,,,,NOTA,NOTA,3144,43,3187,1.597277561,336024
Maharashtra,108,Aurangabad West,6 Ramesh Kisan Jadhav,MALE,48,SC,IND,Auto- Rickshaw,712,1,713,0.3573451212,336024
Maharashtra,108,Aurangabad West,7 Kiran Bhimrao Chabukswar,MALE,33,SC,IND,DIAMOND,599,1,600,0.3007111819,336024
Maharashtra,108,Aurangabad West,8 Pradip Karbhari Tribhuwan,MALE,35,SC,PHJSP,Cup & Saucer,584,5,589,0.2951981436,336024
Maharashtra,108,Aurangabad West,9 Mali Vinod Ramsing,MALE,37,SC,IND,Water Tank,509,9,518,0.2596139871,336024
Maharashtra,108,Aurangabad West,10 Amol Ashok Raiwale,MALE,26,SC,IND,Truck,509,2,511,0.25610569,336024
Maharashtra,108,Aurangabad West,11 Pankaja Ramhari Mane,FEMALE,38,SC,IND,COMPUTER,490,8,498,0.249590281,336024
Maharashtra,108,Aurangabad West,12 Aucharmal Fakirchand Kashinath,MALE,40,SC,APoI,Coat,427,1,428,0.2145073098,336024
Maharashtra,108,Aurangabad West,13 Manisha Kharat,FEMALE,36,SC,BAHUMP,Whistle,353,6,359,0.1799255239,336024
 TURNOUT , TOTAL : ,,,,,,,,198182,1345,199527,59.37879437,
Maharashtra,109,Aurangabad East,1 ATUL MORESHWAR SAVE,MALE,57,GENERAL,BJP,Lotus,93345,621,93966,48.10209525,319209
Maharashtra,109,Aurangabad East,2 Dr. ABDUL GAFFAR QUADRI SYED,MALE,62,GENERAL,AIMIM,Kite,79783,253,80036,40.97119485,319209
Maharashtra,109,Aurangabad East,3 KALEEM CHOTU QURAISHI,MALE,42,GENERAL,SP,Bicycle,5540,15,5555,2.843657696,319209
Maharashtra,109,Aurangabad East,4 KISHOR VISHVANATH MHASKE,MALE,48,SC,BSP,Elephant,3944,26,3970,2.032281018,319209
Maharashtra,109,Aurangabad East,5 ISA YASEEN,MALE,39,GENERAL,MBT,Gas Cylinder,2381,14,2395,1.226023435,319209
Maharashtra,109,Aurangabad East,6 NOTA,,,,NOTA,NOTA,1941,12,1953,0.9997594025,319209
Maharashtra,109,Aurangabad East,7 YOUSUF MUKATI,MALE,45,GENERAL,IND,Apple,852,4,856,0.4381945973,319209
Maharashtra,109,Aurangabad East,8 MOHAMD JAKEER ABDUL QUADAR,MALE,44,GENERAL,IND,Helmet,608,1,609,0.311752932,319209
Maharashtra,109,Aurangabad East,9 MAHENDRA KACHARU SONAWANE,MALE,40,SC,IND,Helicopter,533,2,535,0.2738716233,319209
Maharashtra,109,Aurangabad East,10 NEETA ABHIMANYU BHALERAO,FEMALE,36,SC,IND,Stool,509,1,510,0.2610738839,319209
Maharashtra,109,Aurangabad East,11 BHUJANG BHIMRAO VIMALBAI,MALE,33,SC,IND,Gas Stove,495,,495,0.2533952403,319209
Maharashtra,109,Aurangabad East,12 DAIVSHALI DEVIDAS ZINE,FEMALE,53,SC,IND,Dolli,479,1,480,0.2457165966,319209
Maharashtra,109,Aurangabad East,13 KIRAN GOVIND SHIRWAT,MALE,35,GENERAL,IND,Air Conditioner,376,1,377,0.1929899103,319209
Maharashtra,109,Aurangabad East,14 SUVARNA RAMAKANT BHOSALE,FEMALE,36,GENERAL,IND,Basket containing Fruits,364,1,365,0.1868469953,319209
Maharashtra,109,Aurangabad East,15 DINESH GAUTAM GAWALE,MALE,25,SC,IND,Telephone,353,,353,0.1807040804,319209
Maharashtra,109,Aurangabad East,16 SURESH SANDUJI INGLE,MALE,55,SC,IND,Almirah,287,1,288,0.147429958,319209
Maharashtra,109,Aurangabad East,17 AYUB HABIB KHAN,MALE,47,GENERAL,IND,Envelope,260,,260,0.1330964898,319209
Maharashtra,109,Aurangabad East,18 ADV RAMESHBHAI KHANDAGALE,MALE,66,SC,IND,Auto- Rickshaw,215,5,220,0.1126201068,319209
Maharashtra,109,Aurangabad East,19 RAHUL RAMKRUSHNA INGLE,MALE,36,SC,IND,Tractor Chalata Kissan,215,2,217,0.1110843781,319209
Maharashtra,109,Aurangabad East,20 SIDDHARTH SUBHASH SABLE,MALE,35,SC,IND,Camera,210,,210,0.107501011,319209
Maharashtra,109,Aurangabad East,21 UDDHAV GOVARDHAN BANSODE,MALE,36,SC,IND,Whistle,201,1,202,0.1034057344,319209
Maharashtra,109,Aurangabad East,22 SHIVPRASAD ASHOK PAGAR,MALE,31,GENERAL,PHJSP,Cup & Saucer,201,1,202,0.1034057344,319209
Maharashtra,109,Aurangabad East,23 HANIF SHAHA IBRAHIM SHAHA,MALE,50,GENERAL,IND,Television,181,,181,0.09265563331,319209
Maharashtra,109,Aurangabad East,24 MUKUND TRYAMBAK GHORPADE,MALE,52,SC,IND,Road Roller,158,,158,0.08088171305,319209
Maharashtra,109,Aurangabad East,25 DUSHYANT SHRAVAN PATIL,MALE,45,SC,PPID,Black Board,125,,125,0.06398869704,319209
Maharashtra,109,Aurangabad East,26 SHAIKH KHAJA SHAIKH KASIM KISMATWALA,MALE,42,GENERAL,IND,Iron,118,,118,0.06040533,319209
Maharashtra,109,Aurangabad East,27 ABDUL AZIM ABDUL AZIZ SHAIKH,MALE,40,GENERAL,IND,Shoe,99,,99,0.05067904805,319209
Maharashtra,109,Aurangabad East,28 JIYAULLHA AKBAR SHAIKH,MALE,42,GENERAL,TPSTP,Kettle,92,,92,0.04709568102,319209
Maharashtra,109,Aurangabad East,29 SAYYED KARIM UL HUSAN SAYYED KHAJA,MALE,49,GENERAL,IND,Bangles,87,,87,0.04453613314,319209
Maharashtra,109,Aurangabad East,30 RAHUL HARIBHAU MANKAR,MALE,34,SC,APoI,Coat,87,,87,0.04453613314,319209
Maharashtra,109,Aurangabad East,31 PROF DR HARIDAS BHANUDAS NAGRE,MALE,61,GENERAL,IND,COMPUTER,82,,82,0.04197658526,319209
Maharashtra,109,Aurangabad East,32 VISHAL KADUBA PAKHARE,MALE,38,SC,IND,Baby Walker,74,1,75,0.03839321822,319209
Maharashtra,109,Aurangabad East,33 BABASAHEB SANTUKRAO SHELKE,MALE,64,GENERAL,SVPP,Mike,64,,64,0.03276221288,319209
Maharashtra,109,Aurangabad East,34 LIYAKAT SHOUKAT KHAN,MALE,40,GENERAL,IND,BUCKET,63,,63,0.03225030331,319209
Maharashtra,109,Aurangabad East,35 SHAFIQUE BUDHAN SHAIKH,MALE,47,GENERAL,IND,Balloon,61,1,62,0.03173839373,319209
 TURNOUT , TOTAL : ,,,,,,,,194383,964,195347,61.19720935,
Maharashtra,110,Paithan,1 Bhumare Sandipanrao Asaram,MALE,57,GENERAL,SHS,Bow and Arrow,83061,342,83403,39.10694944,294058
Maharashtra,110,Paithan,2 Dattatray Radhakisan Gorde,MALE,47,GENERAL,NCP,Clock,68987,277,69264,32.47729393,294058
Maharashtra,110,Paithan,3 Chavhan Vijay Ambadas,MALE,43,GENERAL,VBA,Gas Cylinder,20564,90,20654,9.684482977,294058
Maharashtra,110,Paithan,4 Pralhad Dhondiram Rathod,MALE,60,GENERAL,AIMIM,Kite,17192,20,17212,8.070558778,294058
Maharashtra,110,Paithan,5 Dhondibhau Bhimbhau Pujari,MALE,54,GENERAL,IND,Road Roller,11397,40,11437,5.362710943,294058
Maharashtra,110,Paithan,6 NOTA,,,,NOTA,NOTA,1997,1,1998,0.9368450173,294058
Maharashtra,110,Paithan,7 Vijay Rangnath Gavali,MALE,46,SC,BSP,Elephant,1496,1,1497,0.7019304259,294058
Maharashtra,110,Paithan,8 Sukhdev Rakhmaji Ban,MALE,61,GENERAL,IND,Football,1279,,1279,0.5997121007,294058
Maharashtra,110,Paithan,9 Khonde Bharat Subhash,MALE,28,GENERAL,IND,Tractor Chalata Kissan,1177,,1177,0.5518851779,294058
Maharashtra,110,Paithan,10 Shyam Pavalas Rupekar,MALE,46,SC,IND,Whistle,1059,,1059,0.4965559927,294058
Maharashtra,110,Paithan,11 Asalam Habib Shaikh,MALE,34,GENERAL,SMFB,Crane,929,1,930,0.4360690021,294058
Maharashtra,110,Paithan,12 Aadsul Ravsaheb Ratan,MALE,57,SC,IND,Sewing Machine,751,,751,0.3521374414,294058
Maharashtra,110,Paithan,13 Bhagwat Bapurao Bhumare,MALE,30,GENERAL,IND,Cup & Saucer,747,1,748,0.3507307672,294058
Maharashtra,110,Paithan,14 Arjun Shankar Khandagale,MALE,62,SC,ANC,Gramophone,668,1,669,0.3136883466,294058
Maharashtra,110,Paithan,15 Vishal Tulashidas Kharge,MALE,25,GENERAL,IND,Auto- Rickshaw,618,,618,0.2897748852,294058
Maharashtra,110,Paithan,16 Adv. Jadhav Trimbak Baburao Retired District Judge,MALE,63,GENERAL,STBP,COCONUT FARM,573,,573,0.2686747722,294058
 TURNOUT , TOTAL : ,,,,,,,,212495,774,213269,72.52616831,
Maharashtra,111,Gangapur,1 Bamb Prashant Bansilal,MALE,48,GENERAL,BJP,Lotus,106798,395,107193,52.67909359,313553
