 STATE/UT NAME , AC NO. , AC NAME , CANDIDATE NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED , TOTAL ELECTORS 
Maharashtra,182,Worli,3 Gautam Anna Gaikwad,MALE,62,SC,VBA,Gas Cylinder,6553,19,6572,5.09165285,269003
Maharashtra,182,Worli,4 NOTA,,,,NOTA,NOTA,6284,21,6305,4.884794769,269003
Maharashtra,182,Worli,5 Vishram Tida Padam,MALE,61,GENERAL,BSP,Elephant,1931,1,1932,1.49681578,269003
Maharashtra,182,Worli,6 Adv. Rupesh Lilachandra Turbhekar,MALE,37,GENERAL,IND,DIAMOND,829,,829,0.6422672266,269003
Maharashtra,182,Worli,7 Abhijit Wamanrao Bichukale,MALE,43,SC,IND,Air Conditioner,776,5,781,0.6050792569,269003
Maharashtra,182,Worli,8 Pratap Baburao Hawaldar (Desai),MALE,43,GENERAL,PHJSP,Cup & Saucer,456,,456,0.3532857121,269003
Maharashtra,182,Worli,9 Mangal Pranjeevan Rajgor,MALE,60,GENERAL,IND,Auto- Rickshaw,247,,247,0.191363094,269003
Maharashtra,182,Worli,10 Mahesh Popat Khandekar,MALE,45,SC,IND,Whistle,236,,236,0.182840851,269003
Maharashtra,182,Worli,11 Adv. Vijay Janardhan Shiktode,MALE,54,SC,IND,Key,193,,193,0.1495266281,269003
Maharashtra,182,Worli,12 Bansode Santosh Kisan,MALE,39,SC,BMSM,Helicopter,179,,179,0.138680137,269003
Maharashtra,182,Worli,13 Nitin Vishwas Gaikwad,MALE,27,GENERAL,IND,Television,160,,160,0.123959899,269003
Maharashtra,182,Worli,14 Milind Kamble,MALE,35,SC,IND,Jackfruit,114,1,115,0.08909617739,269003
 TURNOUT , TOTAL : ,,,,,,,,128700,374,129074,47.98236451,
Maharashtra,183,Shivadi ,1 Ajay Vinayak Choudhari,MALE,66,GENERAL,SHS,Bow and Arrow,77533,154,77687,57.26553689,274989
Maharashtra,183,Shivadi ,2 Santosh Raghunath Nalawade,MALE,39,GENERAL,MNS,Railway Engine,38297,53,38350,28.26899404,274989
Maharashtra,183,Shivadi ,3 Uday Vitthal Phansekar,MALE,60,GENERAL,INC,Hand,13354,14,13368,9.853974245,274989
Maharashtra,183,Shivadi ,4 NOTA,,,,NOTA,NOTA,4296,12,4308,3.175562616,274989
Maharashtra,183,Shivadi ,5 Madan Harishchandra Khale,MALE,55,GENERAL,BSP,Elephant,1943,5,1948,1.435932213,274989
 TURNOUT , TOTAL : ,,,,,,,,135423,238,135661,49.33324606,
Maharashtra,184,Byculla,1 Yamini Yashwant Jadhav,FEMALE,52,SC,SHS,Bow and Arrow,51114,66,51180,41.03493341,245923
Maharashtra,184,Byculla,2 Waris Yusuf Pathan,MALE,53,GENERAL,AIMIM,Kite,31149,8,31157,24.9809578,245923
Maharashtra,184,Byculla,3 Anna Madhu Chavan,MALE,68,GENERAL,INC,Hand,24127,12,24139,19.35408866,245923
Maharashtra,184,Byculla,4 Geeta Ajay Gawli,FEMALE,36,GENERAL,ABHS,Whistle,10484,9,10493,8.413043304,245923
Maharashtra,184,Byculla,5 NOTA,,,,NOTA,NOTA,2789,2,2791,2.237758874,245923
Maharashtra,184,Byculla,6 Ajaz Khan,MALE,39,GENERAL,IND,Gas Cylinder,2173,1,2174,1.743062627,245923
Maharashtra,184,Byculla,7 Francis Sabastian D’Souza,MALE,70,GENERAL,IND,CHESS BOARD,929,,929,0.7448505889,245923
Maharashtra,184,Byculla,8 Jaiswar Kripashankar Rammurat,MALE,44,GENERAL,BSP,Elephant,591,,591,0.4738500517,245923
Maharashtra,184,Byculla,9 Sameer Salauddin Thakur,MALE,43,GENERAL,IND,Football,406,,406,0.3255213553,245923
Maharashtra,184,Byculla,10 Rasheed Khan,MALE,37,GENERAL,BAHUMP,DIAMOND,378,,378,0.3030716067,245923
Maharashtra,184,Byculla,11 Abdul Hamid Shaikh,MALE,50,GENERAL,IUML,Key,364,,364,0.2918467324,245923
Maharashtra,184,Byculla,12 Mohd. Naeem Shaikh,MALE,54,GENERAL,AimPP,Pen Nib with Seven Rays,121,,121,0.09701498521,245923
 TURNOUT , TOTAL : ,,,,,,,,124625,98,124723,50.71628111,
Maharashtra,185,Malabar hill,1 Mangal Prabhat Lodha,MALE,63,GENERAL,BJP,Lotus,93457,81,93538,75.86889341,262400
Maharashtra,185,Malabar hill,2 Heera Navaji Devasi,MALE,43,GENERAL,INC,Hand,21644,22,21666,17.57334393,262400
Maharashtra,185,Malabar hill,3 NOTA,,,,NOTA,NOTA,5388,4,5392,4.373463975,262400
Maharashtra,185,Malabar hill,4 Arjun Ramesh Jadhav,MALE,29,GENERAL,BMFP,BISCUIT,689,1,690,0.5596606348,262400
Maharashtra,185,Malabar hill,5 Shankar Sonawane,MALE,51,GENERAL,IND,Gas Cylinder,556,2,558,0.452595122,262400
Maharashtra,185,Malabar hill,6 Vishal Sopan Gurav,MALE,33,GENERAL,BSP,Elephant,453,2,455,0.369051578,262400
Maharashtra,185,Malabar hill,7 Rajesh Shinde,MALE,45,SC,IND,Cup & Saucer,364,2,366,0.2968634671,262400
Maharashtra,185,Malabar hill,8 Abhay Sureshrao Kathale,MALE,37,GENERAL,NYP,Battery torch,206,,206,0.1670870881,262400
Maharashtra,185,Malabar hill,9 Mohammed Mahtab Shaikh,MALE,30,GENERAL,BMUP,Cot,184,,184,0.1492428359,262400
Maharashtra,185,Malabar hill,10 Satendra Surendra Singh,MALE,31,GENERAL,IND,Bat,128,,128,0.1038211033,262400
Maharashtra,185,Malabar hill,11 Sayed Mohammed Arshad,MALE,34,GENERAL,AimPP,Pen Nib with Seven Rays,106,,106,0.08597685114,262400
 TURNOUT , TOTAL : ,,,,,,,,123175,114,123289,46.9851372,
Maharashtra,186,Mumbadevi,1 Amin Patel,MALE,56,GENERAL,INC,Hand,58933,19,58952,54.86612004,244145
Maharashtra,186,Mumbadevi,2 Pandurang Ganpat Sakpal,MALE,56,GENERAL,SHS,Bow and Arrow,35259,38,35297,32.85061472,244145
Maharashtra,186,Mumbadevi,3 Bashir Musa Patel,MALE,65,GENERAL,AIMIM,Kite,6372,1,6373,5.93129636,244145
Maharashtra,186,Mumbadevi,4 Keshav Ramesh Mulay,MALE,39,GENERAL,MNS,Railway Engine,3176,9,3185,2.964252143,244145
Maharashtra,186,Mumbadevi,5 NOTA,,,,NOTA,NOTA,1538,1,1539,1.432334081,244145
Maharashtra,186,Mumbadevi,6 Shamsher Khan Vazir Khan Pathan,MALE,65,GENERAL,VBA,Gas Cylinder,1262,2,1264,1.176393943,244145
Maharashtra,186,Mumbadevi,7 Udaykumar Ramchandra Shiroorkar,MALE,58,GENERAL,IND,DIAMOND,255,,255,0.2373263097,244145
Maharashtra,186,Mumbadevi,8 Waris Ali Shaikh,MALE,41,GENERAL,BSP,Elephant,214,,214,0.1991679619,244145
Maharashtra,186,Mumbadevi,9 Mohamed Juned Shaikh,MALE,30,GENERAL,ABHS,Key,148,,148,0.1377423288,244145
Maharashtra,186,Mumbadevi,10 Mohd. Naeem Shaikh,MALE,54,GENERAL,AimPP,Pen Nib with Seven Rays,95,,95,0.08841568401,244145
Maharashtra,186,Mumbadevi,11 Najeeb Sayed,MALE,48,GENERAL,SVPP,Mike,68,,68,0.06328701592,244145
Maharashtra,186,Mumbadevi,12 Nazir Khan,MALE,56,GENERAL,IUML,Football,57,,57,0.05304941041,244145
 TURNOUT , TOTAL : ,,,,,,,,107377,70,107447,44.00950255,
Maharashtra,187,Colaba,1 Adv. Rahul Suresh Narwekar,MALE,42,GENERAL,BJP,Lotus,57350,70,57420,53.84976086,266587
Maharashtra,187,Colaba,2 Ashok Arjunrao alias Bhai Jagtap,MALE,63,GENERAL,INC,Hand,41191,34,41225,38.66172747,266587
Maharashtra,187,Colaba,3 Jitendra Ramchandra Kamble,MALE,33,SC,VBA,Gas Cylinder,3006,5,3011,2.823783175,266587
Maharashtra,187,Colaba,4 NOTA,,,,NOTA,NOTA,2916,5,2921,2.739379162,266587
Maharashtra,187,Colaba,5 Santosh Gopinath Chavan,MALE,34,GENERAL,IND,Cup & Saucer,667,,667,0.6255275251,266587
Maharashtra,187,Colaba,6 Arjun Ganpat Rukhe,MALE,44,SC,BSP,Elephant,615,,615,0.5767607615,266587
Maharashtra,187,Colaba,7 Amol Tulsidas Govalkar,MALE,39,SC,KKJHS,Helicopter,340,,340,0.318859608,266587
Maharashtra,187,Colaba,8 Bharat Purohit,MALE,46,GENERAL,IND,Table,237,,237,0.2222639032,266587
Maharashtra,187,Colaba,9 Rajendra Daulat Suryavanshi,MALE,49,SC,AimPP,Pen Nib with Seven Rays,194,,194,0.181937541,266587
 TURNOUT , TOTAL : ,,,,,,,,106516,114,106630,39.99819946,
Maharashtra,188,Panvel ,1 PRASHANT RAMSHETH THAKUR,MALE,45,GENERAL,BJP,Lotus,178581,528,179109,59.21330596,557513
Maharashtra,188,Panvel ,2 HARESH MANOHAR KENI,MALE,42,GENERAL,PWPI,Cart,86211,168,86379,28.55683497,557513
Maharashtra,188,Panvel ,3 NOTA,,,,NOTA,NOTA,12371,28,12399,4.099100439,557513
Maharashtra,188,Panvel ,4 HARESH S. KENI,MALE,39,GENERAL,IND,Tractor Chalata Kissan,8792,5,8797,2.908281842,557513
Maharashtra,188,Panvel ,5 FULCHAND MANGAL KITKE,MALE,66,SC,BSP,Elephant,5797,30,5827,1.926401989,557513
Maharashtra,188,Panvel ,6 ARUN RAM MHATRE,MALE,36,GENERAL,IND,Cup & Saucer,3536,8,3544,1.171643839,557513
Maharashtra,188,Panvel ,7 KANTILAL HARISHCHANDRA KADU,MALE,47,GENERAL,IND,Whistle,2120,3,2123,0.7018622657,557513
Maharashtra,188,Panvel ,8 PRAVIN SUBHASH PATIL,MALE,38,GENERAL,BMUP,Cot,1984,3,1987,0.656900764,557513
Maharashtra,188,Panvel ,9 ADV. MANVENDRA YALLAPPA VAIDU,MALE,45,GENERAL,MHBHVCAG,Chakki,896,4,900,0.2975393496,557513
Maharashtra,188,Panvel ,10 RAJEEV KUMAR SINHA,MALE,44,GENERAL,INNP,Pen Nib with Seven Rays,712,1,713,0.2357172847,557513
Maharashtra,188,Panvel ,11 SANJAY GANPAT CHAUDHARI,MALE,30,ST,IND,Key,702,1,703,0.2324112919,557513
 TURNOUT , TOTAL : ,,,,,,,,301702,779,302481,54.25541647,
Maharashtra,189,Karjat,1 Mahendra Sadashiv Thorve,MALE,46,GENERAL,SHS,Bow and Arrow,102029,179,102208,51.04198399,282310
Maharashtra,189,Karjat,2 Sureshbhau Narayan Lad,MALE,62,GENERAL,NCP,Clock,83970,192,84162,42.02993363,282310
Maharashtra,189,Karjat,3 Akram Mohammed Islam Khan,MALE,30,GENERAL,VBA,Gas Cylinder,4199,15,4214,2.104443102,282310
Maharashtra,189,Karjat,4 NOTA,,,,NOTA,NOTA,3063,9,3072,1.534136025,282310
Maharashtra,189,Karjat,5 Suresh Chintaman Gaikwad,MALE,62,SC,BSP,Elephant,1490,3,1493,0.7455941032,282310
Maharashtra,189,Karjat,6 Adv. Gopal Gunja Shelake,MALE,65,GENERAL,CPI,Ears of Corn And Sickle,1240,,1240,0.6192476141,282310
Maharashtra,189,Karjat,7 Jaitu Kanu Pirkad,MALE,61,ST,IND,Bat,1210,6,1216,0.6072621765,282310
Maharashtra,189,Karjat,8 Lad Suresh Tukaram,MALE,57,GENERAL,IND,Stool,732,1,733,0.3660552429,282310
Maharashtra,189,Karjat,9 Prakash Bhivaji Mahadik,MALE,70,SC,BAHUMP,Cup & Saucer,651,1,652,0.3256043907,282310
Maharashtra,189,Karjat,10 Pushpa Mangesh Mhatre,FEMALE,32,GENERAL,PPID,Black Board,504,,504,0.2516941916,282310
Maharashtra,189,Karjat,11 Nikhil Ramchandra Harpude,MALE,26,GENERAL,IND,Spanner,441,,441,0.2202324176,282310
Maharashtra,189,Karjat,12 Kishor Narayan Shitole,MALE,48,GENERAL,JALOP,BUCKET,308,,308,0.1538131171,282310
 TURNOUT , TOTAL : ,,,,,,,,199837,406,200243,70.93018313,
Maharashtra,190,Uran,1 Mahesh Baldi,MALE,52,GENERAL,IND,Whistle,74463,86,74549,34.04887941,294194
Maharashtra,190,Uran,2 Manohar Gajanan Bhoir,MALE,58,GENERAL,SHS,Bow and Arrow,68745,94,68839,31.44094233,294194
Maharashtra,190,Uran,3 Vivek Patil,MALE,64,GENERAL,PWPI,Cart,61456,145,61601,28.13511946,294194
Maharashtra,190,Uran,4 Atul Parshuram Bhagat,MALE,52,GENERAL,MNS,Railway Engine,5093,3,5096,2.327503916,294194
Maharashtra,190,Uran,5 NOTA,,,,NOTA,NOTA,3072,5,3077,1.405362942,294194
Maharashtra,190,Uran,6 Adv. Rakesh Narayan Patil,MALE,32,GENERAL,VBA,Gas Cylinder,1711,2,1713,0.7823811242,294194
Maharashtra,190,Uran,7 Madhukar Sudam Kadu,MALE,50,GENERAL,IND,Auto- Rickshaw,1580,1,1581,0.7220925612,294194
Maharashtra,190,Uran,8 Santosh Madhukar Patil,MALE,34,GENERAL,BSP,Elephant,1358,,1358,0.6202414283,294194
Maharashtra,190,Uran,9 Santosh Shankar Bhagat,MALE,42,GENERAL,IND,Cup & Saucer,1133,,1133,0.5174768323,294194
 TURNOUT , TOTAL : ,,,,,,,,218611,336,218947,74.42265988,
Maharashtra,191,Pen,1 Ravisheth Patil,MALE,69,GENERAL,BJP,Lotus,112016,364,112380,52.04560822,302036
Maharashtra,191,Pen,2 Dhairyashil Mohan Patil,MALE,48,GENERAL,PWPI,Cart,87968,361,88329,40.90707001,302036
Maharashtra,191,Pen,3 NOTA,,,,NOTA,NOTA,2459,14,2473,1.145299779,302036
Maharashtra,191,Pen,4 Nanda Mhatre,FEMALE,37,GENERAL,INC,Hand,2319,11,2330,1.079073386,302036
Maharashtra,191,Pen,5 Ravi Patil,MALE,26,GENERAL,IND,Pen Nib with Seven Rays,1561,,1561,0.7229328566,302036
Maharashtra,191,Pen,6 Gharat Ramsheth Manglya,MALE,45,GENERAL,IND,Auto- Rickshaw,1555,1,1556,0.7206172485,302036
Maharashtra,191,Pen,7 Pawar Ramesh Gauru,MALE,34,ST,VBA,Gas Cylinder,1405,8,1413,0.6543908561,302036
Maharashtra,191,Pen,8 Mohan Ramchandra Patil,MALE,44,GENERAL,IND,Table,1279,,1279,0.5923325584,302036
Maharashtra,191,Pen,9 Dhanraj Lakshman Khaire,MALE,45,SC,BALP,Plate Containing Food,1235,,1235,0.5719552069,302036
Maharashtra,191,Pen,10 Ravi Patil,MALE,40,GENERAL,IND,DIAMOND,896,1,897,0.4154200976,302036
Maharashtra,191,Pen,11 Balaram Shankar Gaikwad,MALE,53,SC,BSP,Elephant,734,2,736,0.340857516,302036
Maharashtra,191,Pen,12 Rohidas Govind Gaikwad,MALE,48,SC,IND,Cup & Saucer,698,1,699,0.3237220159,302036
Maharashtra,191,Pen,13 Pawar Sunita Ganesh,FEMALE,39,ST,IND,Key,554,1,555,0.2570325019,302036
Maharashtra,191,Pen,14 Amod Ramchandra Mundhe,MALE,42,GENERAL,IND,Television,257,,257,0.1190222576,302036
Maharashtra,191,Pen,15 Sandip(Bhai) Pandurang Parte,MALE,51,GENERAL,BAHUMP,Whistle,226,,226,0.1046654873,302036
 TURNOUT , TOTAL : ,,,,,,,,215162,764,215926,71.49015349,
Maharashtra,192,Alibag,1 Mahendra Hari Dalvi,MALE,54,GENERAL,SHS,Bow and Arrow,111590,356,111946,52.11032236,294748
Maharashtra,192,Alibag,2 Subhash Alias Panditshet Patil,MALE,61,GENERAL,PWPI,Cart,78511,511,79022,36.78435936,294748
Maharashtra,192,Alibag,3 Rajendra Madhukar Thakur Alias Rajabhau Thakur,MALE,42,GENERAL,IND,Road Roller,11864,27,11891,5.535203072,294748
Maharashtra,192,Alibag,4 Ashraf Latif Ghatte,MALE,41,GENERAL,IND,Tractor Chalata Kissan,2918,2,2920,1.359245898,294748
Maharashtra,192,Alibag,5 Adv. Thakur Shraddha Mahesh,FEMALE,36,GENERAL,INC,Hand,2514,12,2526,1.175840801,294748
Maharashtra,192,Alibag,6 NOTA,,,,NOTA,NOTA,2311,2,2313,1.076690329,294748
Maharashtra,192,Alibag,7 Ravikant Ramchandra Perekar,MALE,74,GENERAL,VBA,Gas Cylinder,1133,6,1139,0.5301989992,294748
Maharashtra,192,Alibag,8 Anil Baban Gaikwad,MALE,43,SC,BSP,Elephant,755,1,756,0.3519143489,294748
Maharashtra,192,Alibag,9 Chintaman Laxman Patil,MALE,74,GENERAL,IND,Television,725,,725,0.3374839986,294748
Maharashtra,192,Alibag,10 Shrinivas Satyanarayan Mattaparti,MALE,45,GENERAL,IND,DIAMOND,414,,414,0.1927150006,294748
Maharashtra,192,Alibag,11 Dinkar Ganpat Khariwle,MALE,64,GENERAL,IND,COCONUT FARM,366,,366,0.1703712324,294748
Maharashtra,192,Alibag,12 Sandeep Bapu Sarang,MALE,51,GENERAL,LB,Electric Pole,359,,359,0.1671127662,294748
Maharashtra,192,Alibag,13 Hemlata Ramnath Patil,FEMALE,56,GENERAL,PHJSP,Cup & Saucer,303,,303,0.1410450367,294748
Maharashtra,192,Alibag,14 Anand Ranganath Naik,MALE,44,GENERAL,IND,Tongs,145,,145,0.06749679972,294748
 TURNOUT , TOTAL : ,,,,,,,,213908,917,214825,72.88429438,
Maharashtra,193,Shrivardhan,1 Aditi Sunil Tatkare,FEMALE,31,GENERAL,NCP,Clock,91650,424,92074,58.55336793,257600
Maharashtra,193,Shrivardhan,2 Vinod Ramchandra Ghosalkar,MALE,62,GENERAL,SHS,Bow and Arrow,52342,111,52453,33.35686304,257600
Maharashtra,193,Shrivardhan,3 NOTA,,,,NOTA,NOTA,3765,7,3772,2.398758649,257600
Maharashtra,193,Shrivardhan,4 Pawar Dnyandeo Maruti,MALE,49,GENERAL,IND,Table,1839,5,1844,1.172669923,257600
Maharashtra,193,Shrivardhan,5 Sanjay Balkrishna Gaikwad,MALE,43,GENERAL,MNS,Railway Engine,1469,4,1473,0.9367368742,257600
Maharashtra,193,Shrivardhan,6 Santosh Tanaji Pawar,MALE,46,SC,IND,DIAMOND,1182,1,1183,0.7523148148,257600
Maharashtra,193,Shrivardhan,7 Dr. A. Moiz A. Aziz Shaikh,MALE,48,GENERAL,IND,Almirah,1053,4,1057,0.6721866097,257600
Maharashtra,193,Shrivardhan,8 Suman Yashwant Sakpal,FEMALE,55,SC,BSP,Elephant,776,1,777,0.4941239316,257600
Maharashtra,193,Shrivardhan,9 Bhaskar Narayan Kare,MALE,33,GENERAL,IND,Bat,676,3,679,0.4318019943,257600
Maharashtra,193,Shrivardhan,10 Danish Naeem Lambe,MALE,38,GENERAL,IND,Air Conditioner,443,,443,0.2817205942,257600
Maharashtra,193,Shrivardhan,11 Mahek Faisal Popere,FEMALE,39,GENERAL,IND,Whistle,401,,401,0.2550111925,257600
Maharashtra,193,Shrivardhan,12 Devchandra Dharma Mhatre,MALE,38,GENERAL,IND,Cup & Saucer,365,1,366,0.2327533578,257600
Maharashtra,193,Shrivardhan,13 Akmal Aslam Quadiri,MALE,33,GENERAL,IUML,Television,330,,330,0.2098595849,257600
Maharashtra,193,Shrivardhan,14 Rambhau Ramchandra Manchekar,MALE,57,GENERAL,BMUP,Cot,276,5,281,0.1786986162,257600
Maharashtra,193,Shrivardhan,15 Geeta Bhadrsen Wadhai,FEMALE,49,GENERAL,IND,Auto- Rickshaw,115,,115,0.07313288563,257600
 TURNOUT , TOTAL : ,,,,,,,,156682,566,157248,61.04347826,
Maharashtra,194,Mahad,1 Gogawale Bharat Maruti,MALE,56,GENERAL,SHS,Bow and Arrow,102051,222,102273,53.57412258,284842
Maharashtra,194,Mahad,2 Manik Motiram Jagtap,MALE,53,GENERAL,INC,Hand,80497,201,80698,42.27239392,284842
Maharashtra,194,Mahad,3 Devendra Pandurang Gaikwad,MALE,45,GENERAL,MNS,Railway Engine,2237,1,2238,1.17234154,284842
Maharashtra,194,Mahad,4 NOTA,,,,NOTA,NOTA,2081,1,2082,1.090623363,284842
Maharashtra,194,Mahad,5 Ghag Sanjay Arjun,MALE,47,GENERAL,VBA,Gas Cylinder,1201,11,1212,0.6348873756,284842
Maharashtra,194,Mahad,6 Chandrakant Sharad Dhondge,MALE,50,GENERAL,IND,Chakki,1199,2,1201,0.6291251964,284842
Maharashtra,194,Mahad,7 Ashish Harishchandra Jadhav,MALE,26,GENERAL,BMUP,Cot,675,,675,0.3535882661,284842
Maharashtra,194,Mahad,8 Laxman Tukaram Nimbalkar,MALE,56,GENERAL,IND,Electric Pole,277,,277,0.1451021477,284842
Maharashtra,194,Mahad,9 Ashok Janglesir,MALE,59,GENERAL,IND,Green Chilli,242,2,244,0.1278156103,284842
 TURNOUT , TOTAL : ,,,,,,,,190460,440,190900,67.01961087,
Maharashtra,195,Junnar,1 Atul Vallabh Benke,MALE,38,GENERAL,NCP,Clock,74634,324,74958,37.01099596,299932
Maharashtra,195,Junnar,2 Sharaddada Bhimaji Sonawane,MALE,46,GENERAL,SHS,Bow and Arrow,65673,217,65890,32.53361247,299932
Maharashtra,195,Junnar,3 Ashatai Dattatray Buchake,FEMALE,53,GENERAL,IND,Cup & Saucer,49904,137,50041,24.7080665,299932
Maharashtra,195,Junnar,4 Dr. Kedari Vinod Tanhaji,MALE,33,ST,IND,Key,6640,79,6719,3.317549585,299932
Maharashtra,195,Junnar,5 NOTA,,,,NOTA,NOTA,1489,3,1492,0.7366846229,299932
Maharashtra,195,Junnar,6 Ashok Shankar Balsaraf,MALE,59,SC,VBA,Gas Cylinder,868,5,873,0.4310493806,299932
Maharashtra,195,Junnar,7 Sahebrao Dattatraya Shinde,MALE,32,ST,BSP,Elephant,765,1,766,0.3782174405,299932
Maharashtra,195,Junnar,8 Sukhdev Ganpat Kharat,MALE,65,SC,IND,Brief Case,528,,528,0.2607034054,299932
Maharashtra,195,Junnar,9 Asha Gangaram Totare,FEMALE,39,GENERAL,IND,Bat,397,,397,0.1960213105,299932
Maharashtra,195,Junnar,10 Rohidas Pilaji Dethe,MALE,37,SC,IND,Helicopter,363,,363,0.1792335912,299932
Maharashtra,195,Junnar,11 Alhat Rajendra Laxman,MALE,51,SC,IND,Auto- Rickshaw,279,1,280,0.1382518059,299932
Maharashtra,195,Junnar,12 Rajendra urfh Rajaram Bhaguji Dhomase,MALE,47,GENERAL,IND,Tractor Chalata Kissan,222,,222,0.1096139318,299932
 TURNOUT , TOTAL : ,,,,,,,,201762,767,202529,67.52497233,
Maharashtra,196,Ambegaon,1 Dilip Dattatray Walse Patil,MALE,63,GENERAL,NCP,Clock,125571,549,126120,66.36776964,284182
Maharashtra,196,Ambegaon,2 Bankhele Rajaram Bhivsen,MALE,56,GENERAL,SHS,Bow and Arrow,59212,133,59345,31.22895091,284182
Maharashtra,196,Ambegaon,3 NOTA,,,,NOTA,NOTA,1614,2,1616,0.8503830934,284182
Maharashtra,196,Ambegaon,4 Anita Shantaram Gabhale,FEMALE,25,ST,IND,Key,1211,23,1234,0.6493643176,284182
Maharashtra,196,Ambegaon,5 Ravindra Baburao Chavhan,MALE,35,SC,BSP,Elephant,1136,1,1137,0.5983202829,284182
Maharashtra,196,Ambegaon,6 Vishal Popat Dhokale,MALE,36,GENERAL,RTORP,Auto- Rickshaw,305,3,308,0.1620779658,284182
Maharashtra,196,Ambegaon,7 Sanjay Laxman Padwal,MALE,50,GENERAL,bns,Dish Antenna,272,,272,0.143133788,284182
 TURNOUT , TOTAL : ,,,,,,,,189321,711,190032,66.86982286,
Maharashtra,197,Khed alandi,1 DILIP DATTATRAY MOHITE,MALE,60,GENERAL,NCP,Clock,96617,249,96866,43.88140162,327618
Maharashtra,197,Khed alandi,2 Suresh Namdeo Gore,MALE,55,GENERAL,SHS,Bow and Arrow,63426,198,63624,28.82239688,327618
Maharashtra,197,Khed alandi,3 Atul Mahadeo Deshmukh,MALE,46,GENERAL,IND,Cup & Saucer,53757,117,53874,24.4055358,327618
Maharashtra,197,Khed alandi,4 HIRAMAN RAGHUNATH KAMBALE,MALE,43,SC,VBA,Gas Cylinder,1766,4,1770,0.801830166,327618
Maharashtra,197,Khed alandi,5 NOTA,,,,NOTA,NOTA,1705,2,1707,0.7732904483,327618
Maharashtra,197,Khed alandi,6 Nitin Ambadas Gawai,MALE,39,SC,BSP,Elephant,871,1,872,0.3950259349,327618
Maharashtra,197,Khed alandi,7 Pandurang Nagorao Shitole,MALE,39,GENERAL,IND,Harmonium,647,,647,0.2930983714,327618
Maharashtra,197,Khed alandi,8 Aniket Murlidhar Gore,MALE,27,GENERAL,IND,Television,592,,592,0.2681827448,327618
Maharashtra,197,Khed alandi,9 Chetan Tukaram Patil,MALE,31,GENERAL,HAPa,Ring,436,1,437,0.1979659788,327618
Maharashtra,197,Khed alandi,10 Subodh Laxman Waghmare,MALE,49,SC,BMUP,Coat,356,,356,0.161272056,327618
 TURNOUT , TOTAL : ,,,,,,,,220173,572,220745,67.3787765,
Maharashtra,198,Shirur,1 Ashok Raosaheb Pawar,MALE,61,GENERAL,NCP,Clock,144738,393,145131,56.10445338,384323
Maharashtra,198,Shirur,2 Pacharne Baburao Kashinath,MALE,68,GENERAL,BJP,Lotus,103370,257,103627,40.05991959,384323
Maharashtra,198,Shirur,3 Chandan Kisanrao Sondekar,MALE,38,GENERAL,VBA,Gas Cylinder,3140,8,3148,1.21694758,384323
Maharashtra,198,Shirur,4 Kailas Sambhaji Narke,MALE,33,GENERAL,MNS,Railway Engine,1930,3,1933,0.7472552961,384323
Maharashtra,198,Shirur,5 NOTA,,,,NOTA,NOTA,1823,4,1827,0.7062780269,384323
Maharashtra,198,Shirur,6 Raghunath Mahipat Bhavar,MALE,42,SC,BSP,Elephant,907,1,908,0.3510128344,384323
Maharashtra,198,Shirur,7 Amol Gorakh Londhe,MALE,32,SC,BMUP,Cup & Saucer,741,1,742,0.2868408845,384323
Maharashtra,198,Shirur,8 Adv. Narendra Anand Waghmare,MALE,31,SC,IND,Whistle,620,,620,0.2396783671,384323
Maharashtra,198,Shirur,9 Pawar Nitin Aba,MALE,44,SC,IND,Tractor Chalata Kissan,332,,332,0.1283438998,384323
Maharashtra,198,Shirur,10 Sudhir Ramlal Pungaliya,MALE,67,GENERAL,IND,Road Roller,235,,235,0.09084583269,384323
Maharashtra,198,Shirur,11 Chandrashekhar D. Ghadage,MALE,31,GENERAL,SBBGP,Sewing Machine,177,,177,0.06842430803,384323
 TURNOUT , TOTAL : ,,,,,,,,258013,667,258680,67.30796752,
Maharashtra,199,Daund,1 Rahul Subhashrao Kul,MALE,42,GENERAL,BJP,Lotus,102763,901,103664,48.43025863,309486
Maharashtra,199,Daund,2 Ramesh Kisanrao Thorat,MALE,67,GENERAL,NCP,Clock,102090,828,102918,48.08173868,309486
Maharashtra,199,Daund,3 Dattatray Alias Tatyasaheb Namdev Tamhane,MALE,35,GENERAL,VBA,Gas Cylinder,2598,35,2633,1.230097922,309486
Maharashtra,199,Daund,4 Kisan Baban Handal,MALE,40,GENERAL,BSP,Elephant,934,5,939,0.4386866497,309486
Maharashtra,199,Daund,5 NOTA,,,,NOTA,NOTA,904,13,917,0.4284085813,309486
Maharashtra,199,Daund,6 Ashok Kisan Hole,MALE,48,GENERAL,BMUP,Whistle,800,3,803,0.3751494992,309486
Maharashtra,199,Daund,7 Ramesh Kisan Thorat,MALE,27,GENERAL,IND,Ring,461,1,462,0.2158394379,309486
Maharashtra,199,Daund,8 Ramesh Shivaji Shitole,MALE,41,GENERAL,PHJSP,Cup & Saucer,417,1,418,0.1952833009,309486
Maharashtra,199,Daund,9 Laxman Narsappa Ankush,MALE,64,GENERAL,IND,Apple,358,,358,0.1672522051,309486
